"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT3G49810",393.90837084162,0.0560348156042406,0.11843842152976,0.473113495439154,0.636132209078123,0.998791870917976
"AT3G49820",4.79812654733336,0.160233159187745,0.530992674099304,0.301761525165182,0.762833862815505,0.998791870917976
"AT3G49830",7.57084898184797,0.101381088110859,0.400209383262527,0.253320117795329,0.800020851240884,0.998791870917976
"AT3G49840",78.077497918732,-0.190428342016352,0.151191965226481,-1.259513637058,0.207844867705781,0.883237248419861
"AT3G49845",103.715248819672,-0.0407716846120546,0.12186281993616,-0.33457033600087,0.737949224943964,0.998791870917976
"AT3G49850",288.625598013862,0.0539446349864858,0.0767311418805067,0.703034435099294,0.48203428995428,0.993291746406169
"AT3G49860",57.0243501598157,0.186727882950181,0.158896333648183,1.17515539007729,0.239932553825647,0.906836035857979
"AT3G49870",920.385570753105,0.0128883276480203,0.0573689636162531,0.224656797606309,0.822246275977235,0.998791870917976
"AT3G49880",248.506895520583,-0.0823812515912487,0.0746827172319516,-1.10308321181441,0.269991030670358,0.9223142655731
"AT3G49890",113.623240549407,-0.0801401379249413,0.111462607066739,-0.718986752902312,0.472149081863745,0.989405329071317
"AT3G49900",110.234081916852,0.0324630106595646,0.138661949491796,0.234116214134759,0.814894758627546,0.998791870917976
"AT3G49910",8837.12745713641,0.0486827622846473,0.0518490860235871,0.93893192760429,0.347765695507162,0.958250787461724
"AT3G49920",25.0678222192778,-0.349529405920331,0.236538201144097,-1.47768692003961,0.139491596984363,0.80866528522172
"AT3G49930",18.6824089977356,-0.072282320916314,0.296149039935119,-0.244074135550633,0.807173403701477,0.998791870917976
"AT3G49940",725.080220866375,0.105584445604153,0.0740303783130947,1.42623133921602,0.153801576268247,0.827619329901801
"AT3G49950",18.9984549850833,0.279588244134214,0.272257130923022,1.02692716692612,0.304454760870296,0.943720033293451
"AT3G49960",178.89792306105,0.146900534125982,0.160821321052503,0.913439419379127,0.361011481454348,0.964248563919555
"AT3G49970",10.6752021744338,-0.0541651713318129,0.359081597448638,-0.15084362918253,0.880099068899009,0.998791870917976
"AT3G49980",1.02433744644781,-1.71110192271913,1.17445387710188,-1.45693411727799,0.145134567242988,NA
"AT3G49990",1149.37780103724,0.00096708764602274,0.097748862594219,0.00989359487524036,0.992106182177135,0.999790476296977
"AT3G50000",1250.85819693621,0.0213924245824868,0.0518619636100715,0.412487748117823,0.679981959016833,0.998791870917976
"AT3G50010",62.514927870461,0.542842986724631,0.163097886936509,3.32832630097746,0.0008736946877893,0.0613339418819455
"AT3G50020",0,NA,NA,NA,NA,NA
"AT3G50030",5.57010989415859,0.426343293534938,0.534447132855838,0.79772772146191,0.42502851315361,0.981059302228682
"AT3G50040",40.392184030144,-0.200006934561057,0.181944049175333,-1.0992771429876,0.271647199062056,0.922828872048939
"AT3G50050",113.7104420066,-0.0698370290620187,0.105829731677025,-0.659899897272251,0.509318070148653,0.996318214029351
"AT3G50060",360.927541944161,0.312723782763793,0.221604285894038,1.41118111277561,0.158191217783246,0.834948134416903
"AT3G50070",289.791808485421,0.0556026212084595,0.098565543826242,0.564118241020205,0.572673664721952,0.998603403504204
"AT3G50080",230.614951402906,-0.104239420515574,0.0832056726620289,-1.25279223375768,0.210281328747767,0.885111080902829
"AT3G50090",0,NA,NA,NA,NA,NA
"AT3G50100",89.0932050957813,0.0357428095217136,0.148242706188082,0.24111007172498,0.809469806916365,0.998791870917976
"AT3G50110",134.848526468481,-0.0242068323004588,0.0977833246595058,-0.247555832088448,0.804478087960647,0.998791870917976
"AT3G50120",23.5331354182686,0.324197857747882,0.379755267381981,0.853702069711606,0.393270087078244,0.97379632263954
"AT3G50123",0,NA,NA,NA,NA,NA
"AT3G50130",16.1828097135801,0.343690336777111,0.288262252547953,1.1922835325792,0.233150089262274,0.904221085713771
"AT3G50140",15.0128934733827,0.535031978700668,0.30540862322221,1.75185616259233,0.0797985440804247,0.684624663507738
"AT3G50150",3.97620769043983,0.228139425136688,0.524790796315574,0.434724516394719,0.663762400800672,0.998791870917976
"AT3G50160",1.37477831840154,0.838265743172332,0.931042093499214,0.900352141998013,0.367932880807241,NA
"AT3G50170",8.63062185365864,-0.126828959580847,0.354230186580862,-0.35804108284796,0.720312569082626,0.998791870917976
"AT3G50180",0.938443566118072,0.0474587664961684,1.43755386769211,0.0330135569614237,0.973663776642946,NA
"AT3G50190",12.6186723591382,0.408132350926814,0.342851109371692,1.19040697192071,0.233886474127846,0.904397761254278
"AT3G50200",4.60210121995209,0.0426011469122791,0.56155577123256,0.0758627176402689,0.939528318362115,0.998791870917976
"AT3G50210",252.729128138581,-0.0352909798774465,0.112808097665738,-0.312840838625055,0.754401586806128,0.998791870917976
"AT3G50220",50.958706079326,-0.113296633149568,0.152995177020537,-0.740524213612044,0.458981974446379,0.987782697378491
"AT3G50230",22.3922414339149,0.130968768077458,0.236326572293164,0.554185535746656,0.579451876245226,0.998603403504204
"AT3G50240",548.298291947269,-0.193282948218385,0.0842529009879942,-2.29408063048093,0.0217858677310613,0.399342118349106
"AT3G50250",0,NA,NA,NA,NA,NA
"AT3G50260",213.264503450727,-0.682955891183582,0.201521702558939,-3.38899424980711,0.000701494815379201,0.0520231927384921
"AT3G50270",314.05700576725,0.105945114316495,0.0984062771892175,1.07660931134283,0.281654842619141,0.928164916049272
"AT3G50280",28.4957029988658,-0.112487071619098,0.210108231128811,-0.535376796114837,0.592389332092355,0.998603403504204
"AT3G50290",2.85254744054719,-0.0543390112752688,0.665326664474553,-0.0816726792667832,0.934907004545542,0.998791870917976
"AT3G50300",144.843677515807,-0.0248663752668576,0.119209593799961,-0.208593742115961,0.834765396185985,0.998791870917976
"AT3G50310",50.6258002638737,0.970244934993966,0.329681232621037,2.94297897177923,0.00325070497786417,0.141002631976828
"AT3G50320",0,NA,NA,NA,NA,NA
"AT3G50330",0,NA,NA,NA,NA,NA
"AT3G50340",283.898159829553,-0.0730502979027171,0.131699272874957,-0.554675028252247,0.579116959719727,0.998603403504204
"AT3G50350",189.487540876351,0.158830148043693,0.124017300457199,1.28070960630617,0.200295684343985,0.880594252938875
"AT3G50360",504.95805244644,-0.00837920347629209,0.07047217372669,-0.118900880066349,0.905353884517107,0.998791870917976
"AT3G50370",2967.61320223303,-0.0930722801575607,0.0470572468432702,-1.97785222045712,0.0479453803881649,0.556952315478406
"AT3G50373",0.165377892204636,0.83448103249628,3.10908966550956,0.268400439444873,0.78839110129014,NA
"AT3G50380",788.577045890125,-0.474324235505421,0.127915001490145,-3.70812047046699,0.000208803319817902,0.0233305408611305
"AT3G50390",7.64341254678279,0.106341085240505,0.437634365365137,0.242990710182871,0.808012594018572,0.998791870917976
"AT3G50400",122.045198248848,-0.328823173349159,0.116859377346166,-2.81383643158652,0.00489541305958904,0.180482761439189
"AT3G50410",94.4584946038442,-0.270381681124731,0.128999426525819,-2.09599134202829,0.0360829589875529,0.502639046317809
"AT3G50420",36.6357817179046,-0.0248878190066331,0.215475382829949,-0.115501913396178,0.908047303957473,0.998791870917976
"AT3G50430",107.020494606309,-0.0587340845138055,0.122838849069554,-0.478139326106428,0.632551043460704,0.998791870917976
"AT3G50440",302.674817620613,0.0966539801224587,0.106314756361721,0.909130429585965,0.363281281857017,0.965237280392255
"AT3G50450",1.66095899730262,0.515685853320845,0.805146164147743,0.640487250990887,0.521855874964046,NA
"AT3G50460",8.32147947781674,0.377307901220191,0.44435339472029,0.8491167293944,0.39581634232851,0.97379632263954
"AT3G50470",6.81867242492775,-0.359964028548574,0.440451827060293,-0.817260836335002,0.41377938268103,0.979630237433624
"AT3G50480",570.974925574689,0.260464495689469,0.130419178364434,1.99713338909133,0.045810694692953,0.545889640884728
"AT3G50500",1239.7801239394,-0.0404889431841886,0.132942008818786,-0.304560940096666,0.760700572735155,0.998791870917976
"AT3G50510",0.723456190867215,-0.457760935687566,1.57996867899143,-0.28972785459252,0.772024444983056,NA
"AT3G50520",375.777401409532,0.0221274440533845,0.0848098738531881,0.260906461100139,0.794164642138789,0.998791870917976
"AT3G50530",956.425805689501,-0.0451787315951389,0.0887533252299012,-0.509037058364976,0.610726248639805,0.998603403504204
"AT3G50540",0.260413289409664,-0.594656939548551,2.72780523341063,-0.217998313173202,0.827430425714892,NA
"AT3G50550",270.937519944806,-0.108437154715082,0.0757113821145133,-1.43224376159282,0.152074071641036,0.824687782636369
"AT3G50560",155.244805362802,0.0178110759635473,0.318458185552906,0.0559290882494472,0.955398298018896,0.998791870917976
"AT3G50570",33.3676498089645,0.156138685243771,0.249942475487785,0.624698482877121,0.532168969043955,0.998276754715119
"AT3G50580",0.749298898308799,1.57892237968432,1.30072657651357,1.21387723461176,0.224794607397088,NA
"AT3G50590",1719.1319789967,-0.0563479240236829,0.0641071115221593,-0.878965261197359,0.379420111663169,0.97078358393851
"AT3G50610",16.4314757267514,0.4536951677206,0.283316974880656,1.60136951875797,0.109295099789178,0.754843600194452
"AT3G50620",126.227738540677,-0.0641821539852866,0.120460579100833,-0.532806287869181,0.594167680732203,0.998603403504204
"AT3G50630",173.866738061679,0.0813077796371124,0.0963169878335486,0.84416862970866,0.398575181623642,0.974415084333967
"AT3G50640",70.9787664672159,0.0922157739326611,0.142702180556167,0.646211386352051,0.518142466480051,0.997506691694753
"AT3G50650",167.932807082911,0.273071590793172,0.142456239281481,1.91688052534931,0.0552531117116271,0.592689618013835
"AT3G50660",311.973814202004,0.065628565400143,0.138094132251265,0.475245141341202,0.634612255349208,0.998791870917976
"AT3G50670",1321.0473972443,-0.0357531887907319,0.0454626807453697,-0.786429401094508,0.431615964423565,0.983003822766245
"AT3G50685",1319.00662956878,0.0456194164550979,0.1263903827804,0.360940567245218,0.718143876601213,0.998791870917976
"AT3G50690",855.23676129513,-0.0711613043913864,0.0719673354259861,-0.988800043383172,0.322760983033789,0.949934902528675
"AT3G50700",426.239890494638,0.166742342500454,0.141660653784848,1.17705472935131,0.239173662562838,0.905976078498497
"AT3G50710",3.79369244793658,0.430673835567512,0.639809102784302,0.673128646799989,0.500865450480144,0.995935877744514
"AT3G50720",0.255353890068387,0.424234526120539,2.72714774027516,0.155559788659537,0.876380022991902,NA
"AT3G50730",0.332589144501816,0.601066610411542,2.52017505066061,0.238501928766411,0.811491819571516,NA
"AT3G50740",1679.17614490342,0.331330283529435,0.113995085857336,2.90653128630556,0.0036546035035256,0.15014624182107
"AT3G50750",275.52508664353,0.126708950557433,0.171511984839931,0.73877607256244,0.460042983495622,0.988002144588917
"AT3G50760",175.673258263239,-0.00129564678117386,0.138627610302775,-0.00934623902369848,0.992542888747401,0.999790476296977
"AT3G50770",53.6549276639488,-0.459554415928644,0.225524838673054,-2.03771087314628,0.0415788561516115,0.530777647663152
"AT3G50780",386.421069558842,-0.0577912393521484,0.0878053756053159,-0.658174274111864,0.510426153569049,0.997071354079366
"AT3G50790",577.371199815604,-0.048301276602827,0.0635529052458084,-0.76001681458949,0.447244534105793,0.985279204517536
"AT3G50800",61.5060357735616,0.315148025589365,0.410938870868706,0.766897579981073,0.443142412630178,0.985148930542079
"AT3G50808",0.157594472460846,-0.0524039213919196,3.11653965014055,-0.0168147776940865,0.986584380668967,NA
"AT3G50810",32.3324841462919,-0.123681102080049,0.225051216359585,-0.549568689655211,0.58261523912355,0.998603403504204
"AT3G50820",19903.4288829708,-0.0213230664775753,0.0754232832321867,-0.282711989770232,0.777397624544137,0.998791870917976
"AT3G50830",784.810951715077,0.0297948353286643,0.0583097269100951,0.510975387941767,0.609368290889465,0.998603403504204
"AT3G50840",293.743883235645,0.048293115371452,0.114239815752255,0.422734534833128,0.672488955895298,0.998791870917976
"AT3G50845",38.1281368021565,0.0872127442864319,0.177724478044485,0.490718809508065,0.623625341053128,0.998791870917976
"AT3G50850",20.8998783726719,0.0079853921687383,0.272838527861339,0.029267831897981,0.976650982332717,0.999263426033242
"AT3G50860",167.109138162491,0.0289890525866608,0.101307580352222,0.286148899084087,0.774764080542067,0.998791870917976
"AT3G50870",42.6580191262327,0.184925462080208,0.169542785361391,1.0907303527309,0.275391550619568,0.925431649903473
"AT3G50880",157.287251456643,0.026901094339946,0.118003757506462,0.227968116510806,0.819671027255607,0.998791870917976
"AT3G50890",91.2053087246376,0.24701312966514,0.129685962258814,1.90470213863375,0.0568188008531264,0.598691866537932
"AT3G50900",159.986554391247,0.0795646255669431,0.116855190848465,0.680882252548973,0.495945998716316,0.994503873315462
"AT3G50910",773.22991173986,0.0203299552971322,0.115115443208093,0.176604934408165,0.859818717916017,0.998791870917976
"AT3G50920",189.142547557656,0.126858936977441,0.0982519965910379,1.29115887085202,0.196648593628394,0.878010517954294
"AT3G50925",0,NA,NA,NA,NA,NA
"AT3G50930",530.238948493231,0.352074036421753,0.124722502733564,2.82285897657029,0.00475975030922126,0.177273702179914
"AT3G50940",4.18849827069822,-0.356392311902073,0.553205889326884,-0.64423087096147,0.519425735197899,0.997866818487388
"AT3G50950",1377.95107276577,-0.298722540351143,0.090676665109717,-3.29437060780405,0.000986423475290579,0.066573138399344
"AT3G50960",105.331077031944,-0.291598614662297,0.146666252087864,-1.98817799262784,0.0467920080251824,0.550752340119722
"AT3G50970",8445.9102730731,-2.05278652107273,0.363492987116602,-5.64738961638959,1.62902363199928e-08,1.12145139775796e-05
"AT3G50980",3.55705844177593,-1.59390943484853,0.72212702080261,-2.20724247802966,0.0272971235768458,0.439943638307052
"AT3G50990",2.15563884449403,0.451664909318554,0.832351158735902,0.542637448843707,0.587379449489382,0.998603403504204
"AT3G51000",495.238047860689,0.0856960837642117,0.0871408548235691,0.983420279015135,0.32540063364597,0.949934902528675
"AT3G51010",723.811877426714,0.118675626857687,0.048136096242576,2.46541859688072,0.0136853267562146,0.318146577673611
"AT3G51020",0.159047283451173,-1.01361307319217,3.11648808945114,-0.325242081502926,0.74499786201916,NA
"AT3G51030",103.245454728179,0.0805994949012163,0.118737136882708,0.678806117590949,0.497260717072195,0.994503873315462
"AT3G51040",225.186505754121,0.00859874343617034,0.0822868810785572,0.104497136402112,0.9167748406598,0.998791870917976
"AT3G51050",963.6502345238,-0.0598149966516456,0.0481516310347021,-1.24222161048995,0.214154808410418,0.890074441870705
"AT3G51060",48.8234461209771,0.0468381768047119,0.192600446234104,0.243188308856671,0.807859523233068,0.998791870917976
"AT3G51070",52.8546001840708,0.00688239045711704,0.18491400467663,0.0372194116348986,0.970310061088426,0.998791870917976
"AT3G51080",139.734965498448,0.231869309819618,0.171484955274028,1.35212625182831,0.176334930629771,0.858209297514176
"AT3G51090",77.0548315547754,-0.104758407858513,0.125577447508732,-0.834213546594256,0.404160658819863,0.976545222562799
"AT3G51100",498.765497949368,0.0283909150425476,0.0687221956717769,0.413125843332263,0.679514415971941,0.998791870917976
"AT3G51110",212.574302003899,0.0315195698001894,0.0879215660235651,0.358496455713054,0.71997181980474,0.998791870917976
"AT3G51120",615.475526684078,-0.106875725060737,0.0641118140346863,-1.6670207616168,0.0955102766259545,0.728339127657249
"AT3G51130",620.503263471558,-0.10497951810792,0.0819513168299884,-1.28099855095318,0.20019417506619,0.880489217210754
"AT3G51140",1105.34239305379,-0.0454894478113298,0.0612119192077704,-0.743146896880097,0.457392749464266,0.986878846053675
"AT3G51150",476.010021015177,-0.107510632047195,0.0658740858670791,-1.63206260295027,0.102666298840581,0.736734016501669
"AT3G51160",1125.2586866306,0.0783552156259473,0.0585089348062166,1.33920085685139,0.180505293576956,0.859421928667833
"AT3G51171",0.817074139962245,1.0992077391187,1.25304959766797,0.877226042101146,0.380363873769109,NA
"AT3G51180",63.1433633070938,0.139037278124448,0.138078857478675,1.00694111077737,0.313963074473987,0.94715817428414
"AT3G51190",0.509521219596125,0.0303641100986049,1.50562978588453,0.0201670492861341,0.983910113397669,NA
"AT3G51200",0.52585380021699,-1.47806170879533,2.32473393007874,-0.6357982260556,0.524907943852839,NA
"AT3G51210",0,NA,NA,NA,NA,NA
"AT3G51220",49.4015026023373,0.164945946859336,0.162731082066731,1.01361058234528,0.310768606121443,0.947034315748182
"AT3G51230",94.7883093095159,0.211742815653923,0.126270768953691,1.67689495683342,0.0935630245047125,0.724998088050601
"AT3G51240",4727.29138850554,-0.245614114213747,0.448334155412901,-0.547837168434211,0.583803714689058,0.998603403504204
"AT3G51250",676.358956128035,-0.0302325391636559,0.0605048063754223,-0.499671695105806,0.617306265962087,0.998603403504204
"AT3G51260",1937.20635147757,-0.00745209069678844,0.0612057632281942,-0.121754722165701,0.9030932735538,0.998791870917976
"AT3G51270",977.985198284508,-0.0388476175310945,0.0822501229081759,-0.472310753559166,0.636704995819222,0.998791870917976
"AT3G51280",321.590355214097,0.0233196748011179,0.0861506710667915,0.270684772531121,0.786633489494516,0.998791870917976
"AT3G51290",186.919123214096,0.135914322177347,0.159870791986783,0.850151053161628,0.395241110644981,0.97379632263954
"AT3G51300",11.3251734547068,0.188635552458486,0.331752334875117,0.568603541342052,0.569625221006635,0.998603403504204
"AT3G51310",994.182601440422,-0.0280129927017234,0.0607158411243973,-0.461378648190497,0.64452696762792,0.998791870917976
"AT3G51320",109.248736570436,-0.0123261368921619,0.146235885282168,-0.0842894127414627,0.932826329855055,0.998791870917976
"AT3G51325",12.8285708240056,-0.0939732251308685,0.303733131288684,-0.309394055011903,0.757021792116789,0.998791870917976
"AT3G51330",423.103780262509,0.0608457804941482,0.0857007560867868,0.709979506278,0.477716844850993,0.991406092925818
"AT3G51340",29.4436075778351,-0.131066444192274,0.197560563681942,-0.663424125491365,0.50705895882774,0.996318214029351
"AT3G51350",110.2693000007,0.256928905308794,0.114437336806399,2.24514928850064,0.0247585503445703,0.421349460050618
"AT3G51360",20.1363263844844,-0.165653515501518,0.23200505332689,-0.714008221485225,0.475222095656765,0.991037959731399
"AT3G51370",1726.48707615754,-0.111977351939063,0.0501514436065616,-2.23278422087959,0.0255631773288898,0.427798845483329
"AT3G51380",46.9532254930585,0.344630932870404,0.198594125271329,1.7353531097637,0.0826782800666927,0.693670227349017
"AT3G51390",179.407675175131,-0.10383182992995,0.17787656783847,-0.583729668228363,0.559402203394301,0.998603403504204
"AT3G51400",57.4557692822813,0.197240129160258,0.295519950445639,0.66743422521161,0.504494810495676,0.996025657969636
"AT3G51410",13.4718640207473,1.05478377652119,0.500761846046131,2.1063581118439,0.0351732569797325,0.495794238576269
"AT3G51420",814.606409733388,-0.00948027136908131,0.0801627251909689,-0.118262837827641,0.905859401830556,0.998791870917976
"AT3G51430",263.568392172755,0.162864832999176,0.106749252757786,1.52567656252092,0.12709043424369,0.789975537366756
"AT3G51440",63.721131295164,0.185733522492463,0.158924847560449,1.16868774986125,0.242529459289671,0.908163873324415
"AT3G51450",93.383083341882,-0.0913114248322019,0.157149443122566,-0.581048351288047,0.561207866759336,0.998603403504204
"AT3G51460",902.594420260977,0.027737167431577,0.0615389905610461,0.450725096052103,0.652187692556542,0.998791870917976
"AT3G51470",80.3447396436151,0.245370654460868,0.14034211550577,1.74837505888088,0.0803991037748404,0.686526296877265
"AT3G51480",179.416891967033,-0.100133983471041,0.103685904039068,-0.965743457599709,0.334172567953471,0.953154039723851
"AT3G51490",16.4674128611874,-0.0562858872764467,0.305175717103695,-0.184437634195257,0.853670148384345,0.998791870917976
"AT3G51500",159.664071326352,0.0960048578753,0.112335948461014,0.854622756032705,0.392760025572911,0.97379632263954
"AT3G51510",1374.01987932964,-0.0420224154882745,0.110973977505581,-0.37866909371759,0.704933606784662,0.998791870917976
"AT3G51520",478.261291333876,-0.0146003948236838,0.060402471699743,-0.241718499472364,0.808998294059047,0.998791870917976
"AT3G51530",92.0595172446835,-0.0363546600250447,0.145622110798806,-0.249650687149239,0.802857496708619,0.998791870917976
"AT3G51540",29.681022069114,0.364521779567183,0.22983239888236,1.58603304555753,0.112731813543567,0.762538710882175
"AT3G51550",3958.05559696507,-0.0468217780987967,0.104719429591674,-0.447116435616256,0.654790992684573,0.998791870917976
"AT3G51560",1.42950803114974,0.118028961486052,0.843718136626924,0.139891459436817,0.888745749316473,NA
"AT3G51570",2.46913418366214,0.463625399641667,0.76050054225094,0.60963191198973,0.542105667242044,0.998276754715119
"AT3G51580",464.648112475362,0.00403922253001307,0.070724290591606,0.0571122381889606,0.954455787671787,0.998791870917976
"AT3G51590",0.0682319606977535,-0.533296429719558,3.11653965014055,-0.171118127663002,0.864130882285118,NA
"AT3G51600",7241.53930579732,0.0677261444663266,0.0891801404931401,0.759430789095205,0.447594901327034,0.985279204517536
"AT3G51610",420.916996700068,0.0231651225910796,0.0612422993257285,0.378253639169745,0.705242181917184,0.998791870917976
"AT3G51620",578.175967545714,-0.122154665982985,0.0557248179405087,-2.19210525036432,0.0283719077348754,0.445996083431575
"AT3G51630",1002.87175346485,-0.103503745691362,0.0645875088405429,-1.60253503424164,0.109037346745542,0.754243039721239
"AT3G51640",436.981352079454,0.0047361783044747,0.0597576168923944,0.0792564789356166,0.936828622136439,0.998791870917976
"AT3G51642",10.5801772459882,-0.129584072211567,0.353354483436677,-0.366725422446178,0.713823841429793,0.998791870917976
"AT3G51644",0.326162744021857,1.74702280855704,2.04860178535135,0.852787897115598,0.393776936786662,NA
"AT3G51650",374.695941255981,-0.0606148987078401,0.0663515836731379,-0.913541099583126,0.360958028118115,0.964248563919555
"AT3G51660",439.412973135722,0.191697412890122,0.203898141609934,0.940162629127084,0.347134147648043,0.957996876368405
"AT3G51670",1118.20801695845,0.0885472900645566,0.0542353737406495,1.6326482875915,0.102542989272013,0.736734016501669
"AT3G51680",10.4390424107492,0.419484063345747,0.401079866293227,1.04588661411158,0.295613385266947,0.941483576550701
"AT3G51690",0.166293849402695,-0.0524039213919192,3.11653965014055,-0.0168147776940864,0.986584380668967,NA
"AT3G51700",0,NA,NA,NA,NA,NA
"AT3G51710",52.4140829601694,0.180074833920823,0.15550753656398,1.15798139369751,0.246871629497836,0.909614545081718
"AT3G51720",509.332889711741,0.0764838309058973,0.0591713589317752,1.29258195665378,0.196155683425364,0.877233537296878
"AT3G51730",1968.64030106322,-0.00547199336348523,0.0655898340226728,-0.0834274616641611,0.933511653370474,0.998791870917976
"AT3G51740",640.232614098289,-0.0461395940562113,0.093264312950864,-0.494718639920929,0.620798742016371,0.998729850669973
"AT3G51750",63.4956997041355,-0.329733607015355,0.227718614911903,-1.44798705693392,0.147620670419013,0.818491225620203
"AT3G51760",69.8457059225033,0.00102304378428737,0.158559735402936,0.00645210325110335,0.994852002149477,0.999790476296977
"AT3G51770",651.211125361224,-0.0263081923159673,0.0610021188560299,-0.431266861042267,0.666274343217108,0.998791870917976
"AT3G51780",482.748770543563,0.0238425039308051,0.116290661113116,0.205025095760815,0.837552517910017,0.998791870917976
"AT3G51790",222.907929359202,0.0881500287773033,0.0994335301091298,0.886522168935944,0.375336213493424,0.969035825328232
"AT3G51800",3909.57269119591,0.00959834338431664,0.106516823664486,0.0901110552690733,0.928198964128156,0.998791870917976
"AT3G51810",0.846741434275022,-1.50479267449968,1.26278166714618,-1.19164912957632,0.233398852400325,NA
"AT3G51820",2894.32971272614,-0.0878410544337105,0.0781314145148082,-1.12427318741378,0.260897149422439,0.915668594788265
"AT3G51830",386.576729729471,0.0314416598691388,0.0986558199787075,0.318700507237432,0.749953629975252,0.998791870917976
"AT3G51840",1890.46961510785,0.0069194003354243,0.0713177508404376,0.0970221333943267,0.92270881746156,0.998791870917976
"AT3G51850",1131.43173628416,-0.0705597663250506,0.0582805623998522,-1.21069123940419,0.226013761204491,0.899637869710213
"AT3G51860",423.244903433233,0.190362141559368,0.0902384603969983,2.10954553880775,0.0348975195884267,0.493615169541153
"AT3G51870",465.315410529311,0.143125620472348,0.154319768762547,0.927461346138847,0.353687052131276,0.960705012410002
"AT3G51880",1455.14561242318,-0.00698109380128283,0.0502585497725955,-0.138903606110207,0.88952632133133,0.998791870917976
"AT3G51890",198.798751218047,0.12655318254664,0.133163503969925,0.950359361039504,0.341929685932903,0.956810036937598
"AT3G51895",830.920332027221,-0.216194915816485,0.22673616488656,-0.953508744071116,0.340332367954817,0.956514926382413
"AT3G51910",88.6453857806622,0.179867472463809,0.135647019795948,1.32599649247275,0.184840859197152,0.865495241918598
"AT3G51920",1381.42167621388,0.0175853721737641,0.137359235639274,0.128024679898089,0.898129442018123,0.998791870917976
"AT3G51930",111.634768766097,0.0695798463872954,0.103869751895457,0.669875927472381,0.502936886522789,0.996025657969636
"AT3G51940",86.2822176752289,-0.0482587781262738,0.132791503330705,-0.363417665406573,0.716292907486123,0.998791870917976
"AT3G51950",2705.53832444112,-0.0779219556207986,0.0777625381358089,-1.00205005506265,0.316319418181172,0.948038923841427
"AT3G51960",44.1988106692573,-0.0808140809917972,0.206735222167025,-0.390906204296944,0.695866567786539,0.998791870917976
"AT3G51970",35.6337375108535,0.219366406671703,0.191558553634036,1.14516633431464,0.252140261203297,0.912639978687171
"AT3G51980",404.267539784432,0.0637902311279954,0.0672949574789568,0.947919926213532,0.343170219986148,0.956888961674294
"AT3G51990",122.753422394894,0.0853566216497249,0.107687076029984,0.792635707055119,0.427990098694906,0.981350362667902
"AT3G52000",0.327188289267027,-0.0184574521157896,2.60972239997193,-0.00707257297404052,0.994356950264337,NA
"AT3G52010",0.832408138232214,-1.26067481426534,1.29446388269068,-0.973897248986886,0.330107559820217,NA
"AT3G52020",0.175118435175235,0.909384598311866,3.11653965014055,0.291793046262336,0.770444862271855,NA
"AT3G52030",215.521074760228,-0.0219602177845339,0.0841957091149423,-0.260823479193628,0.794228637203785,0.998791870917976
"AT3G52040",439.468154877134,0.130334756467765,0.111510311101605,1.16881349518438,0.242478781980716,0.908163873324415
"AT3G52050",363.179815869943,-0.0640119597570285,0.0793714021898133,-0.806486442106021,0.419962422372091,0.980321615375773
"AT3G52060",1103.57932716935,-0.0243066408028668,0.124810183839845,-0.194748858266701,0.845589560768354,0.998791870917976
"AT3G52070",122.722827723218,0.173474470235274,0.176660696621943,0.981964146821586,0.326117511643003,0.949934902528675
"AT3G52075",0,NA,NA,NA,NA,NA
"AT3G52080",0.555038075087568,0.388689177513658,1.49047602303081,0.260781905584282,0.7942606990009,NA
"AT3G52090",623.666518170743,0.0496067471084195,0.0520391676381559,0.953257889391128,0.340459422004005,0.956514926382413
"AT3G52100",314.114472864697,-0.130512589992741,0.0779333277303083,-1.67466979524325,0.0939990368471306,0.725677347370869
"AT3G52105",152.022838821874,0.117191049627401,0.108076781470824,1.08433141728075,0.278217880157529,0.927097568446751
"AT3G52110",232.58808042076,0.0371905602216231,0.0866576147099496,0.429166673305087,0.667801934245892,0.998791870917976
"AT3G52115",64.2324709887072,-0.0477482303693844,0.134594786067284,-0.354755423776334,0.722772825697859,0.998791870917976
"AT3G52120",799.793088476161,-0.0794823521428944,0.0546218827188681,-1.45513754170613,0.145631187816737,0.815845012263625
"AT3G52130",6.89321447145407,-0.384252526667824,0.439699726420707,-0.873897579595419,0.382174032946445,0.971140024906145
"AT3G52140",3010.26409328012,-0.0444364515824242,0.121755207502949,-0.364965511486217,0.715137150945941,0.998791870917976
"AT3G52150",3947.55541382769,0.0456793030034896,0.0390712848801847,1.1691272284382,0.242352375100771,0.908163873324415
"AT3G52155",340.429875254554,-0.0853189846283904,0.10184635726038,-0.837722496154322,0.402186575895293,0.975668043204369
"AT3G52160",0.96337113758671,-0.121556358207563,1.29553910591646,-0.0938268537417665,0.925246699578585,NA
"AT3G52170",396.129514210167,-0.0172687159298805,0.0958718975955203,-0.180122813493653,0.857056152938522,0.998791870917976
"AT3G52180",742.694549996698,0.0791419406863441,0.329010461293172,0.240545362525184,0.809907501140511,0.998791870917976
"AT3G52190",530.294804303306,0.206989226643333,0.0852588801482144,2.42777322765091,0.0151918389708158,0.332026495546399
"AT3G52200",1312.09490854014,0.0556632293055301,0.0424485700150932,1.31130988124543,0.189753091348378,0.872690030462736
